Group 366 (omitted pair: (15, 21)): 	[(0, 9, 11),(1, 4, 5),(2, 7, 12),(3, 6, 17),(8, 24, 31),(10, 14, 23),(13, 16, 22),(18, 25, 28),(19, 26, 30),(20, 27, 29)]
Group 367 (omitted pair: (15, 22)): 	[(0, 6, 29),(1, 5, 20),(2, 4, 16),(3, 11, 14),(7, 13, 25),(8, 23, 31),(9, 19, 30),(10, 12, 18),(17, 24, 28),(21, 26, 27)]
Group 368 (omitted pair: (15, 23)): 	[(0, 4, 11),(1, 2, 8),(3, 6, 7),(5, 9, 13),(10, 12, 16),(14, 25, 30),(17, 18, 20),(19, 21, 24),(22, 26, 27),(28, 29, 31)]
Group 369 (omitted pair: (15, 24)): 	[(0, 2, 11),(1, 9, 12),(3, 4, 8),(5, 6, 7),(10, 13, 16),(14, 17, 28),(18, 19, 29),(20, 27, 30),(21, 22, 31),(23, 25, 26)]
Group 370 (omitted pair: (15, 25)): 	[(0, 8, 9),(1, 5, 18),(2, 3, 7),(4, 6, 10),(11, 12, 16),(13, 14, 28),(17, 19, 30),(20, 21, 31),(22, 23, 29),(24, 26, 27)]
Group 371 (omitted pair: (15, 26)): 	[(0, 1, 8),(2, 9, 10),(3, 7, 12),(4, 6, 11),(5, 13, 20),(14, 16, 17),(18, 22, 30),(19, 25, 31),(21, 28, 29),(23, 24, 27)]
Group 372 (omitted pair: (15, 27)): 	[(0, 2, 10),(1, 4, 6),(3, 8, 9),(5, 7, 14),(11, 12, 17),(13, 18, 19),(16, 20, 22),(21, 30, 31),(23, 26, 29),(24, 25, 28)]
Group 373 (omitted pair: (15, 28)): 	[(0, 2, 7),(1, 5, 6),(3, 4, 16),(8, 24, 26),(9, 11, 29),(10, 12, 20),(13, 19, 23),(14, 17, 18),(21, 27, 30),(22, 25, 31)]
Group 374 (omitted pair: (15, 29)): 	[(0, 2, 12),(1, 5, 8),(3, 4, 6),(7, 10, 13),(9, 11, 14),(16, 17, 20),(18, 19, 27),(21, 22, 25),(23, 30, 31),(24, 26, 28)]
Group 375 (omitted pair: (15, 30)): 	[(0, 9, 10),(1, 2, 29),(3, 6, 12),(4, 19, 25),(5, 8, 11),(7, 17, 22),(13, 18, 20),(14, 23, 28),(16, 21, 27),(24, 26, 31)]
Group 376 (omitted pair: (15, 31)): 	[(0, 1, 10),(2, 4, 6),(3, 18, 23),(5, 8, 12),(7, 19, 24),(9, 29, 30),(11, 13, 16),(14, 20, 27),(17, 22, 26),(21, 25, 28)]
Group 377 (omitted pair: (16, 17)): 	[(0, 4, 6),(1, 5, 11),(2, 7, 13),(3, 8, 10),(9, 12, 14),(15, 18, 24),(19, 20, 28),(21, 22, 27),(23, 29, 31),(25, 26, 30)]
Group 378 (omitted pair: (16, 18)): 	[(0, 3, 5),(1, 2, 11),(4, 9, 10),(6, 7, 19),(8, 13, 14),(12, 15, 17),(20, 21, 27),(22, 28, 29),(23, 24, 30),(25, 26, 31)]
Group 379 (omitted pair: (16, 19)): 	[(0, 1, 9),(2, 3, 6),(4, 5, 23),(7, 20, 21),(8, 10, 12),(11, 14, 15),(13, 17, 18),(22, 26, 31),(24, 27, 28),(25, 29, 30)]
Group 380 (omitted pair: (16, 20)): 	[(0, 2, 17),(1, 4, 27),(3, 18, 19),(5, 9, 14),(6, 11, 21),(7, 8, 13),(10, 12, 15),(22, 23, 31),(24, 25, 29),(26, 28, 30)]
Group 381 (omitted pair: (16, 21)): 	[(0, 4, 10),(1, 2, 7),(3, 25, 27),(5, 8, 19),(6, 20, 24),(9, 11, 23),(12, 13, 22),(14, 15, 29),(17, 18, 28),(26, 30, 31)]
Group 382 (omitted pair: (16, 22)): 	[(0, 28, 29),(1, 23, 30),(2, 9, 20),(3, 4, 27),(5, 6, 25),(7, 18, 31),(8, 10, 13),(11, 12, 15),(14, 17, 19),(21, 24, 26)]
Group 383 (omitted pair: (16, 23)): 	[(0, 14, 17),(1, 20, 24),(2, 18, 21),(3, 26, 29),(4, 6, 19),(5, 27, 28),(7, 30, 31),(8, 9, 22),(10, 11, 15),(12, 13, 25)]
Group 384 (omitted pair: (16, 24)): 	[(0, 20, 21),(1, 23, 27),(2, 15, 22),(3, 10, 19),(4, 14, 18),(5, 11, 17),(6, 9, 13),(7, 25, 28),(8, 12, 30),(26, 29, 31)]
Group 385 (omitted pair: (16, 25)): 	[(0, 27, 29),(1, 21, 26),(2, 22, 23),(3, 9, 17),(4, 10, 19),(5, 14, 30),(6, 11, 15),(7, 8, 12),(13, 18, 24),(20, 28, 31)]
Group 386 (omitted pair: (16, 26)): 	[(0, 13, 23),(1, 10, 17),(2, 14, 21),(3, 15, 20),(4, 11, 19),(5, 12, 22),(6, 18, 29),(7, 24, 28),(8, 9, 25),(27, 30, 31)]
Group 387 (omitted pair: (16, 27)): 	[(0, 19, 31),(1, 22, 28),(2, 20, 21),(3, 15, 30),(4, 11, 18),(5, 13, 17),(6, 10, 14),(7, 26, 29),(8, 9, 24),(12, 23, 25)]
Group 388 (omitted pair: (16, 28)): 	[(0, 27, 31),(1, 15, 20),(2, 9, 23),(3, 18, 25),(4, 11, 12),(5, 13, 21),(6, 26, 29),(7, 19, 30),(8, 10, 17),(14, 22, 24)]
Group 389 (omitted pair: (16, 29)): 	[(0, 11, 25),(1, 22, 26),(2, 13, 20),(3, 19, 28),(4, 18, 23),(5, 17, 21),(6, 12, 15),(7, 9, 10),(8, 14, 31),(24, 27, 30)]
Group 390 (omitted pair: (16, 30)): 	[(0, 4, 28),(1, 2, 3),(5, 8, 25),(6, 12, 18),(7, 17, 21),(9, 20, 29),(10, 15, 26),(11, 19, 27),(13, 14, 23),(22, 24, 31)]
Group 391 (omitted pair: (16, 31)): 	[(0, 9, 19),(1, 18, 30),(2, 7, 28),(3, 10, 23),(4, 24, 26),(5, 21, 25),(6, 17, 27),(8, 12, 20),(11, 15, 22),(13, 14, 29)]
Group 392 (omitted pair: (17, 18)): 	[(0, 15, 28),(1, 13, 21),(2, 11, 22),(3, 19, 25),(4, 26, 27),(5, 10, 16),(6, 20, 29),(7, 23, 31),(8, 9, 14),(12, 24, 30)]
Group 393 (omitted pair: (17, 19)): 	[(0, 22, 26),(1, 11, 21),(2, 18, 20),(3, 16, 28),(4, 12, 14),(5, 10, 27),(6, 29, 30),(7, 13, 23),(8, 9, 15),(24, 25, 31)]
Group 394 (omitted pair: (17, 20)): 	[(0, 18, 22),(1, 26, 30),(2, 21, 29),(3, 27, 28),(4, 8, 14),(5, 12, 13),(6, 24, 25),(7, 10, 23),(9, 11, 16),(15, 19, 31)]
Group 395 (omitted pair: (17, 21)): 	[(0, 20, 23),(1, 11, 28),(2, 12, 31),(3, 29, 30),(4, 13, 26),(5, 9, 15),(6, 8, 16),(7, 22, 25),(10, 14, 27),(18, 19, 24)]
Group 396 (omitted pair: (17, 22)): 	[(0, 19, 27),(1, 25, 29),(2, 4, 20),(3, 30, 31),(5, 23, 26),(6, 7, 15),(8, 9, 10),(11, 21, 24),(12, 18, 28),(13, 14, 16)]
Group 397 (omitted pair: (17, 23)): 	[(0, 8, 26),(1, 12, 25),(2, 15, 20),(3, 21, 29),(4, 9, 28),(5, 27, 31),(6, 19, 24),(7, 14, 30),(10, 16, 18),(11, 13, 22)]
Group 398 (omitted pair: (17, 24)): 	[(0, 25, 26),(1, 6, 15),(2, 10, 23),(3, 20, 29),(4, 14, 22),(5, 27, 30),(7, 9, 21),(8, 12, 13),(11, 18, 19),(16, 28, 31)]
Group 399 (omitted pair: (17, 25)): 	[(0, 7, 16),(1, 15, 23),(2, 14, 31),(3, 13, 18),(4, 12, 19),(5, 20, 21),(6, 11, 30),(8, 22, 26),(9, 10, 28),(24, 27, 29)]
Group 400 (omitted pair: (17, 26)): 	[(0, 10, 31),(1, 20, 25),(2, 9, 28),(3, 27, 29),(4, 19, 22),(5, 15, 23),(6, 12, 30),(7, 16, 24),(8, 14, 18),(11, 13, 21)]
Group 401 (omitted pair: (17, 27)): 	[(0, 12, 13),(1, 20, 23),(2, 19, 30),(3, 7, 8),(4, 6, 21),(5, 24, 28),(9, 22, 25),(10, 16, 26),(11, 14, 29),(15, 18, 31)]
Group 402 (omitted pair: (17, 28)): 	[(0, 23, 24),(1, 20, 30),(2, 11, 31),(3, 9, 21),(4, 18, 25),(5, 13, 19),(6, 14, 27),(7, 10, 29),(8, 15, 26),(12, 16, 22)]
Group 403 (omitted pair: (17, 29)): 	[(0, 9, 23),(1, 6, 28),(2, 8, 31),(3, 16, 27),(4, 20, 30),(5, 19, 25),(7, 22, 26),(10, 13, 24),(11, 14, 21),(12, 15, 18)]
Group 404 (omitted pair: (17, 30)): 	[(0, 7, 22),(1, 20, 26),(2, 16, 25),(3, 13, 27),(4, 5, 19),(6, 24, 28),(8, 12, 29),(9, 14, 31),(10, 15, 21),(11, 18, 23)]
Group 405 (omitted pair: (17, 31)): 	[(0, 15, 23),(1, 3, 18),(2, 10, 24),(4, 13, 27),(5, 21, 29),(6, 19, 22),(7, 8, 26),(9, 16, 25),(11, 12, 30),(14, 20, 28)]
Group 406 (omitted pair: (18, 19)): 	[(0, 16, 23),(1, 6, 31),(2, 24, 26),(3, 9, 22),(4, 8, 20),(5, 13, 28),(7, 17, 29),(10, 14, 15),(11, 12, 21),(25, 27, 30)]
Group 407 (omitted pair: (18, 20)): 	[(0, 12, 24),(1, 3, 30),(2, 21, 26),(4, 13, 29),(5, 8, 27),(6, 11, 22),(7, 16, 25),(9, 17, 31),(10, 23, 28),(14, 15, 19)]
Group 408 (omitted pair: (18, 21)): 	[(0, 14, 20),(1, 19, 23),(2, 10, 15),(3, 9, 25),(4, 27, 30),(5, 26, 31),(6, 11, 24),(7, 12, 13),(8, 22, 28),(16, 17, 29)]
Group 409 (omitted pair: (18, 22)): 	[(0, 9, 25),(1, 8, 15),(2, 30, 31),(3, 19, 20),(4, 11, 16),(5, 12, 26),(6, 27, 28),(7, 14, 23),(10, 17, 24),(13, 21, 29)]
Group 410 (omitted pair: (18, 23)): 	[(0, 4, 30),(1, 9, 27),(2, 7, 20),(3, 25, 26),(5, 19, 22),(6, 10, 31),(8, 14, 28),(11, 16, 21),(12, 13, 24),(15, 17, 29)]
Group 411 (omitted pair: (18, 24)): 	[(0, 15, 30),(1, 12, 22),(2, 9, 27),(3, 4, 19),(5, 25, 28),(6, 14, 29),(7, 20, 26),(8, 13, 17),(10, 16, 31),(11, 21, 23)]
Group 412 (omitted pair: (18, 25)): 	[(0, 14, 29),(1, 11, 12),(2, 6, 27),(3, 24, 30),(4, 9, 21),(5, 22, 26),(7, 10, 28),(8, 17, 20),(13, 15, 23),(16, 19, 31)]
Group 413 (omitted pair: (18, 26)): 	[(0, 14, 19),(1, 7, 20),(2, 21, 24),(3, 5, 27),(4, 8, 17),(6, 16, 29),(9, 22, 31),(10, 13, 30),(11, 15, 23),(12, 25, 28)]
Group 414 (omitted pair: (18, 27)): 	[(0, 24, 28),(1, 2, 17),(3, 13, 29),(4, 15, 20),(5, 11, 31),(6, 14, 23),(7, 9, 16),(8, 22, 30),(10, 21, 26),(12, 19, 25)]
Group 415 (omitted pair: (18, 28)): 	[(0, 8, 13),(1, 11, 31),(2, 12, 22),(3, 7, 19),(4, 24, 30),(5, 15, 27),(6, 17, 29),(9, 20, 21),(10, 25, 26),(14, 16, 23)]
Group 416 (omitted pair: (18, 29)): 	[(0, 11, 20),(1, 4, 25),(2, 15, 26),(3, 14, 17),(5, 23, 31),(6, 19, 21),(7, 16, 27),(8, 10, 22),(9, 12, 30),(13, 24, 28)]
Group 417 (omitted pair: (18, 30)): 	[(0, 17, 19),(1, 5, 13),(2, 7, 15),(3, 22, 26),(4, 10, 14),(6, 23, 29),(8, 9, 31),(11, 16, 24),(12, 21, 25),(20, 27, 28)]
Group 418 (omitted pair: (18, 31)): 	[(0, 6, 26),(1, 4, 22),(2, 24, 30),(3, 7, 29),(5, 16, 23),(8, 12, 19),(9, 13, 17),(10, 25, 28),(11, 15, 27),(14, 20, 21)]
Group 419 (omitted pair: (19, 20)): 	[(0, 16, 22),(1, 23, 31),(2, 7, 29),(3, 12, 18),(4, 5, 15),(6, 8, 25),(9, 13, 27),(10, 11, 28),(14, 17, 21),(24, 26, 30)]
Group 420 (omitted pair: (19, 21)): 	[(0, 5, 15),(1, 14, 20),(2, 23, 27),(3, 10, 16),(4, 17, 29),(6, 22, 24),(7, 25, 30),(8, 11, 31),(9, 13, 28),(12, 18, 26)]
Group 421 (omitted pair: (19, 22)): 	[(0, 16, 26),(1, 8, 20),(2, 6, 18),(3, 25, 28),(4, 10, 27),(5, 12, 21),(7, 11, 30),(9, 15, 31),(13, 17, 29),(14, 23, 24)]
Group 422 (omitted pair: (19, 23)): 	[(0, 6, 18),(1, 16, 22),(2, 5, 26),(3, 4, 24),(7, 9, 25),(8, 11, 30),(10, 21, 31),(12, 20, 28),(13, 14, 15),(17, 27, 29)]
Group 423 (omitted pair: (19, 24)): 	[(0, 4, 27),(1, 8, 31),(2, 23, 29),(3, 21, 30),(5, 13, 22),(6, 7, 20),(9, 11, 15),(10, 14, 17),(12, 26, 28),(16, 18, 25)]
Group 424 (omitted pair: (19, 25)): 	[(0, 1, 15),(2, 8, 24),(3, 23, 30),(4, 17, 18),(5, 26, 28),(6, 13, 16),(7, 10, 22),(9, 20, 27),(11, 21, 29),(12, 14, 31)]
Group 425 (omitted pair: (19, 26)): 	[(0, 23, 27),(1, 14, 17),(2, 20, 25),(3, 11, 16),(4, 7, 31),(5, 9, 30),(6, 18, 24),(8, 13, 21),(10, 22, 28),(12, 15, 29)]
Group 426 (omitted pair: (19, 27)): 	[(0, 15, 24),(1, 3, 14),(2, 7, 22),(4, 10, 31),(5, 20, 29),(6, 26, 30),(8, 12, 16),(9, 18, 23),(11, 21, 28),(13, 17, 25)]
Group 427 (omitted pair: (19, 28)): 	[(0, 16, 29),(1, 13, 20),(2, 25, 30),(3, 8, 27),(4, 7, 22),(5, 10, 17),(6, 9, 24),(11, 15, 26),(12, 18, 23),(14, 21, 31)]
Group 428 (omitted pair: (19, 29)): 	[(0, 4, 18),(1, 8, 30),(2, 11, 25),(3, 12, 27),(5, 14, 31),(6, 16, 17),(7, 24, 26),(9, 15, 21),(10, 20, 28),(13, 22, 23)]
Group 429 (omitted pair: (19, 30)): 	[(0, 5, 21),(1, 14, 23),(2, 17, 27),(3, 20, 22),(4, 15, 18),(6, 8, 31),(7, 11, 16),(9, 25, 26),(10, 24, 29),(12, 13, 28)]
Group 430 (omitted pair: (19, 31)): 	[(0, 1, 28),(2, 16, 26),(3, 22, 29),(4, 8, 21),(5, 12, 24),(6, 14, 20),(7, 15, 25),(9, 10, 23),(11, 13, 27),(17, 18, 30)]
Group 431 (omitted pair: (20, 21)): 	[(0, 11, 28),(1, 2, 19),(3, 8, 15),(4, 14, 23),(5, 16, 31),(6, 13, 30),(7, 18, 25),(9, 10, 27),(12, 22, 26),(17, 24, 29)]
Group 432 (omitted pair: (20, 22)): 	[(0, 13, 30),(1, 27, 28),(2, 9, 24),(3, 8, 26),(4, 14, 17),(5, 15, 25),(6, 11, 19),(7, 16, 31),(10, 23, 29),(12, 18, 21)]
Group 433 (omitted pair: (20, 23)): 	[(0, 7, 24),(1, 22, 31),(2, 14, 29),(3, 18, 27),(4, 10, 30),(5, 9, 21),(6, 12, 17),(8, 13, 26),(11, 16, 25),(15, 19, 28)]
Group 434 (omitted pair: (20, 24)): 	[(0, 22, 23),(1, 10, 13),(2, 6, 16),(3, 15, 17),(4, 25, 29),(5, 26, 27),(7, 12, 18),(8, 11, 19),(9, 30, 31),(14, 21, 28)]
Group 435 (omitted pair: (20, 25)): 	[(0, 3, 30),(1, 5, 31),(2, 12, 17),(4, 15, 28),(6, 14, 24),(7, 9, 23),(8, 11, 26),(10, 13, 22),(16, 18, 29),(19, 21, 27)]
Group 436 (omitted pair: (20, 26)): 	[(0, 5, 16),(1, 15, 22),(2, 17, 28),(3, 9, 12),(4, 18, 30),(6, 14, 19),(7, 25, 29),(8, 24, 27),(10, 11, 21),(13, 23, 31)]
Group 437 (omitted pair: (20, 27)): 	[(0, 12, 16),(1, 3, 17),(2, 13, 26),(4, 9, 31),(5, 8, 30),(6, 18, 28),(7, 15, 22),(10, 11, 23),(14, 21, 25),(19, 24, 29)]
Group 438 (omitted pair: (20, 28)): 	[(0, 1, 31),(2, 11, 21),(3, 7, 23),(4, 14, 30),(5, 12, 27),(6, 10, 19),(8, 15, 22),(9, 13, 25),(16, 17, 18),(24, 26, 29)]
Group 439 (omitted pair: (20, 29)): 	[(0, 19, 26),(1, 10, 15),(2, 3, 17),(4, 12, 24),(5, 16, 21),(6, 7, 25),(8, 27, 30),(9, 14, 23),(11, 13, 28),(18, 22, 31)]
Group 440 (omitted pair: (20, 30)): 	[(0, 10, 25),(1, 2, 23),(3, 9, 13),(4, 16, 19),(5, 21, 26),(6, 11, 18),(7, 12, 24),(8, 15, 29),(14, 28, 31),(17, 22, 27)]
Group 441 (omitted pair: (20, 31)): 	[(0, 5, 17),(1, 18, 28),(2, 9, 29),(3, 10, 12),(4, 11, 14),(6, 15, 16),(7, 21, 24),(8, 23, 27),(13, 22, 26),(19, 25, 30)]
Group 442 (omitted pair: (21, 22)): 	[(0, 5, 26),(1, 7, 30),(2, 11, 18),(3, 8, 28),(4, 17, 24),(6, 16, 31),(9, 12, 20),(10, 15, 29),(13, 25, 27),(14, 19, 23)]
Group 443 (omitted pair: (21, 23)): 	[(0, 11, 18),(1, 6, 14),(2, 24, 25),(3, 19, 29),(4, 26, 28),(5, 8, 15),(7, 10, 31),(9, 12, 17),(13, 22, 27),(16, 20, 30)]
Group 444 (omitted pair: (21, 24)): 	[(0, 3, 28),(1, 14, 18),(2, 12, 23),(4, 15, 27),(5, 9, 29),(6, 20, 31),(7, 13, 26),(8, 19, 25),(10, 16, 22),(11, 17, 30)]
Group 445 (omitted pair: (21, 25)): 	[(0, 9, 16),(1, 15, 24),(2, 26, 28),(3, 12, 31),(4, 19, 30),(5, 18, 29),(6, 10, 27),(7, 11, 20),(8, 17, 23),(13, 14, 22)]
Group 446 (omitted pair: (21, 26)): 	[(0, 2, 25),(1, 23, 24),(3, 8, 31),(4, 14, 27),(5, 19, 28),(6, 18, 30),(7, 9, 17),(10, 15, 16),(11, 22, 29),(12, 13, 20)]
Group 447 (omitted pair: (21, 27)): 	[(0, 3, 14),(1, 29, 31),(2, 17, 22),(4, 12, 23),(5, 8, 18),(6, 16, 24),(7, 19, 25),(9, 10, 15),(11, 20, 28),(13, 26, 30)]
Group 448 (omitted pair: (21, 28)): 	[(0, 16, 20),(1, 7, 26),(2, 11, 17),(3, 12, 22),(4, 5, 18),(6, 24, 30),(8, 25, 31),(9, 15, 29),(10, 23, 27),(13, 14, 19)]
Group 449 (omitted pair: (21, 29)): 	[(0, 14, 27),(1, 9, 17),(2, 23, 24),(3, 7, 31),(4, 15, 16),(5, 20, 28),(6, 19, 26),(8, 18, 22),(10, 12, 25),(11, 13, 30)]
Group 450 (omitted pair: (21, 30)): 	[(0, 7, 11),(1, 22, 24),(2, 4, 19),(3, 12, 28),(5, 18, 26),(6, 8, 23),(9, 16, 29),(10, 13, 31),(14, 20, 25),(15, 17, 27)]
Group 451 (omitted pair: (21, 31)): 	[(0, 14, 28),(1, 27, 30),(2, 3, 5),(4, 20, 26),(6, 17, 25),(7, 18, 24),(8, 11, 15),(9, 12, 16),(10, 22, 23),(13, 19, 29)]
Group 452 (omitted pair: (22, 23)): 	[(0, 10, 24),(1, 17, 31),(2, 6, 28),(3, 14, 25),(4, 7, 26),(5, 11, 21),(8, 15, 27),(9, 18, 30),(12, 16, 29),(13, 19, 20)]
Group 453 (omitted pair: (22, 24)): 	[(0, 8, 30),(1, 19, 21),(2, 14, 23),(3, 16, 26),(4, 11, 31),(5, 17, 28),(6, 20, 27),(7, 10, 25),(9, 13, 15),(12, 18, 29)]
Group 454 (omitted pair: (22, 25)): 	[(0, 5, 31),(1, 8, 23),(2, 6, 21),(3, 7, 9),(4, 16, 20),(10, 18, 24),(11, 14, 30),(12, 19, 29),(13, 26, 27),(15, 17, 28)]
Group 455 (omitted pair: (22, 26)): 	[(0, 9, 18),(1, 8, 27),(2, 6, 20),(3, 16, 29),(4, 12, 15),(5, 25, 31),(7, 11, 24),(10, 19, 21),(13, 23, 28),(14, 17, 30)]
Group 456 (omitted pair: (22, 27)): 	[(0, 15, 31),(1, 5, 19),(2, 11, 24),(3, 21, 25),(4, 23, 26),(6, 17, 30),(7, 13, 29),(8, 9, 16),(10, 14, 28),(12, 18, 20)]
Group 457 (omitted pair: (22, 28)): 	[(0, 14, 25),(1, 24, 31),(2, 8, 20),(3, 17, 18),(4, 19, 29),(5, 9, 27),(6, 10, 30),(7, 12, 21),(11, 16, 23),(13, 15, 26)]
Group 458 (omitted pair: (22, 29)): 	[(0, 13, 19),(1, 2, 16),(3, 9, 24),(4, 11, 25),(5, 12, 31),(6, 10, 23),(7, 26, 30),(8, 18, 20),(14, 27, 28),(15, 17, 21)]
Group 459 (omitted pair: (22, 30)): 	[(0, 17, 29),(1, 12, 16),(2, 14, 28),(3, 8, 18),(4, 6, 15),(5, 9, 31),(7, 19, 21),(10, 20, 23),(11, 25, 26),(13, 24, 27)]
Group 460 (omitted pair: (22, 31)): 	[(0, 14, 30),(1, 4, 21),(2, 19, 25),(3, 13, 15),(5, 20, 27),(6, 7, 28),(8, 18, 26),(9, 16, 23),(10, 12, 29),(11, 17, 24)]
Group 461 (omitted pair: (23, 24)): 	[(0, 11, 30),(1, 3, 19),(2, 17, 31),(4, 8, 29),(5, 12, 20),(6, 15, 28),(7, 10, 27),(9, 13, 21),(14, 18, 25),(16, 22, 26)]
Group 462 (omitted pair: (23, 25)): 	[(0, 10, 27),(1, 13, 29),(2, 22, 24),(3, 12, 21),(4, 9, 20),(5, 7, 31),(6, 17, 26),(8, 15, 16),(11, 18, 30),(14, 19, 28)]
Group 463 (omitted pair: (23, 26)): 	[(0, 2, 27),(1, 24, 28),(3, 14, 31),(4, 13, 21),(5, 18, 22),(6, 10, 20),(7, 11, 25),(8, 29, 30),(9, 17, 19),(12, 15, 16)]
Group 464 (omitted pair: (23, 27)): 	[(0, 18, 29),(1, 2, 22),(3, 14, 16),(4, 26, 30),(5, 19, 31),(6, 15, 17),(7, 8, 24),(9, 11, 25),(10, 12, 21),(13, 20, 28)]
Group 465 (omitted pair: (23, 28)): 	[(0, 19, 25),(1, 8, 18),(2, 12, 14),(3, 24, 27),(4, 11, 26),(5, 15, 17),(6, 21, 22),(7, 20, 31),(9, 16, 30),(10, 13, 29)]
Group 466 (omitted pair: (23, 29)): 	[(0, 16, 30),(1, 3, 22),(2, 19, 24),(4, 11, 15),(5, 10, 20),(6, 14, 31),(7, 12, 25),(8, 18, 27),(9, 17, 21),(13, 26, 28)]
Group 467 (omitted pair: (23, 30)): 	[(0, 17, 18),(1, 3, 12),(2, 8, 19),(4, 21, 24),(5, 13, 31),(6, 15, 22),(7, 11, 26),(9, 14, 28),(10, 16, 20),(25, 27, 29)]
Group 468 (omitted pair: (23, 31)): 	[(0, 18, 24),(1, 8, 28),(2, 4, 29),(3, 16, 25),(5, 11, 27),(6, 7, 17),(9, 15, 20),(10, 19, 26),(12, 14, 30),(13, 21, 22)]
Group 469 (omitted pair: (24, 25)): 	[(0, 9, 31),(1, 5, 29),(2, 15, 17),(3, 21, 23),(4, 19, 27),(6, 7, 22),(8, 10, 26),(11, 18, 28),(12, 16, 20),(13, 14, 30)]
Group 470 (omitted pair: (24, 26)): 	[(0, 21, 28),(1, 2, 14),(3, 15, 19),(4, 16, 30),(5, 18, 27),(6, 23, 25),(7, 22, 29),(8, 10, 20),(9, 12, 31),(11, 13, 17)]
Group 471 (omitted pair: (24, 27)): 	[(0, 8, 22),(1, 13, 28),(2, 16, 18),(3, 9, 14),(4, 5, 26),(6, 23, 30),(7, 17, 31),(10, 19, 25),(11, 15, 21),(12, 20, 29)]
Group 472 (omitted pair: (24, 28)): 	[(0, 26, 30),(1, 9, 21),(2, 11, 14),(3, 8, 29),(4, 17, 25),(5, 20, 31),(6, 13, 27),(7, 10, 16),(12, 19, 22),(15, 18, 23)]
Group 473 (omitted pair: (24, 29)): 	[(0, 3, 23),(1, 12, 20),(2, 15, 18),(4, 19, 31),(5, 13, 16),(6, 11, 28),(7, 14, 21),(8, 26, 27),(9, 17, 30),(10, 22, 25)]
Group 474 (omitted pair: (24, 30)): 	[(0, 17, 28),(1, 22, 23),(2, 14, 19),(3, 10, 20),(4, 27, 29),(5, 18, 25),(6, 8, 21),(7, 11, 15),(9, 16, 26),(12, 13, 31)]
Group 475 (omitted pair: (24, 31)): 	[(0, 13, 20),(1, 11, 25),(2, 19, 21),(3, 18, 26),(4, 9, 15),(5, 14, 23),(6, 8, 28),(7, 16, 17),(10, 12, 30),(22, 27, 29)]
Group 476 (omitted pair: (25, 26)): 	[(0, 11, 29),(1, 5, 15),(2, 10, 17),(3, 21, 31),(4, 12, 30),(6, 20, 28),(7, 22, 27),(8, 23, 24),(9, 13, 18),(14, 16, 19)]
Group 477 (omitted pair: (25, 27)): 	[(0, 11, 22),(1, 19, 24),(2, 20, 31),(3, 18, 29),(4, 13, 17),(5, 9, 28),(6, 7, 30),(8, 10, 16),(12, 21, 26),(14, 15, 23)]
Group 478 (omitted pair: (25, 28)): 	[(0, 4, 17),(1, 5, 14),(2, 7, 30),(3, 15, 26),(6, 12, 31),(8, 16, 21),(9, 10, 22),(11, 18, 29),(13, 19, 27),(20, 23, 24)]
Group 479 (omitted pair: (25, 29)): 	[(0, 17, 26),(1, 14, 30),(2, 19, 27),(3, 22, 31),(4, 7, 28),(5, 18, 21),(6, 12, 16),(8, 13, 23),(9, 11, 24),(10, 15, 20)]
Group 480 (omitted pair: (25, 30)): 	[(0, 6, 20),(1, 26, 27),(2, 3, 14),(4, 13, 31),(5, 10, 18),(7, 12, 16),(8, 21, 24),(9, 19, 29),(11, 23, 28),(15, 17, 22)]
Group 481 (omitted pair: (25, 31)): 	[(0, 13, 18),(1, 20, 27),(2, 22, 30),(3, 12, 15),(4, 7, 24),(5, 11, 26),(6, 17, 28),(8, 10, 23),(9, 14, 19),(16, 21, 29)]
Group 482 (omitted pair: (26, 27)): 	[(0, 18, 23),(1, 17, 29),(2, 3, 25),(4, 5, 22),(6, 12, 19),(7, 21, 28),(8, 15, 24),(9, 10, 20),(11, 16, 30),(13, 14, 31)]
Group 483 (omitted pair: (26, 28)): 	[(0, 11, 13),(1, 8, 14),(2, 7, 19),(3, 20, 30),(4, 6, 16),(5, 29, 31),(9, 22, 24),(10, 21, 23),(12, 18, 27),(15, 17, 25)]
Group 484 (omitted pair: (26, 29)): 	[(0, 3, 20),(1, 17, 28),(2, 19, 23),(4, 16, 31),(5, 6, 13),(7, 14, 22),(8, 11, 21),(9, 25, 27),(10, 15, 24),(12, 18, 30)]
Group 485 (omitted pair: (26, 30)): 	[(0, 18, 20),(1, 10, 12),(2, 16, 29),(3, 15, 24),(4, 9, 25),(5, 6, 22),(7, 14, 19),(8, 27, 28),(11, 13, 31),(17, 21, 23)]
Group 486 (omitted pair: (26, 31)): 	[(0, 11, 27),(1, 10, 23),(2, 15, 19),(3, 4, 25),(5, 6, 29),(7, 18, 30),(8, 13, 20),(9, 17, 22),(12, 16, 21),(14, 24, 28)]
Group 487 (omitted pair: (27, 28)): 	[(0, 26, 29),(1, 10, 11),(2, 15, 31),(3, 6, 25),(4, 9, 17),(5, 21, 24),(7, 12, 30),(8, 13, 19),(14, 16, 22),(18, 20, 23)]
